# word	zipf
gigabits	1.69
glor	1.69
glycaemic	1.69
gofer	1.69
gondoliers	1.69
goschen	1.69
grandpapa	1.69
greenroom	1.69
guernseys	1.69
gunfighters	1.69
hairband	1.69
halothane	1.69
happi	1.69
harakiri	1.69
harang	1.69
haras	1.69
harbormaster	1.69
harborside	1.69
harridan	1.69
heartthrobs	1.69
hejazi	1.69
heterozygotes	1.69
hogans	1.69
homecomings	1.69
homoeroticism	1.69
horseflesh	1.69
hsuan	1.69
huckle	1.69
hungriest	1.69
hurdled	1.69
hurty	1.69
hydel	1.69
hydrofoils	1.69
hydrophobia	1.69
hyperpolarization	1.69
ibises	1.69
incontrovertibly	1.69
innervates	1.69
innovatively	1.69
intensions	1.69
intermetallic	1.69
internodes	1.69
interposing	1.69
introit	1.69
ipomoea	1.69
irredentist	1.69
irremediable	1.69
irreversibility	1.69
isinglass	1.69
jamun	1.69
jotun	1.69
juans	1.69
juncus	1.69
juv	1.69
katinka	1.69
kenema	1.69
keratinized	1.69
khanum	1.69
khu	1.69
killifish	1.69
ladoo	1.69
lamarckian	1.69
laneways	1.69
layabout	1.69
lieutenancy	1.69
limburger	1.69
limbus	1.69
lingala	1.69
liposome	1.69
liquefying	1.69
localizer	1.69
logans	1.69
loincloths	1.69
longbows	1.69
lordosis	1.69
luthiers	1.69
madeleines	1.69
madrona	1.69
maharana	1.69
manacled	1.69
mandatorily	1.69
mangels	1.69
manures	1.69
mapmaking	1.69
masculinization	1.69
mastectomies	1.69
medaled	1.69
meerschaum	1.69
menshevik	1.69
merfolk	1.69
microcosmic	1.69
microfilmed	1.69
midcourse	1.69
middleweights	1.69
midwesterner	1.69
mineralogists	1.69
minimizer	1.69
mirepoix	1.69
miscounted	1.69
miskin	1.69
mixolydian	1.69
mochas	1.69
modica	1.69
moha	1.69
momentos	1.69
monoecious	1.69
monthlong	1.69
moten	1.69
mousehole	1.69
mousterian	1.69
mulga	1.69
multiprocessing	1.69
munchers	1.69
myrmidons	1.69
nasturtiums	1.69
natt	1.69
nephron	1.69
nepotistic	1.69
nickey	1.69
nilotic	1.69
nitpicky	1.69
nixes	1.69
nonviable	1.69
novem	1.69
numidian	1.69
oafish	1.69
oatcakes	1.69
obscurities	1.69
obsessiveness	1.69
offramp	1.69
ohioan	1.69
oiliness	1.69
opcodes	1.69
orals	1.69
otolaryngologist	1.69
overcurrent	1.69
overexertion	1.69
oxalis	1.69
packagers	1.69
padam	1.69
pallial	1.69
panettone	1.69
papaver	1.69
pappi	1.69
parabolas	1.69
paramo	1.69
patroller	1.69
pentose	1.69
periodontics	1.69
persistance	1.69
pharmacologists	1.69
philosophes	1.69
phosphorylates	1.69
phragmites	1.69
phyllo	1.69
phytic	1.69
pictographic	1.69
pilothouse	1.69
pinas	1.69
pinking	1.69
pisang	1.69
placemaking	1.69
polychaete	1.69
pomeranians	1.69
ponzu	1.69
porus	1.69
positionally	1.69
prancer	1.69
prendre	1.69
propositioning	1.69
propter	1.69
proselyte	1.69
proselytising	1.69
pross	1.69
prosthodontics	1.69
protegee	1.69
puan	1.69
pulmonic	1.69
pulsates	1.69
pustular	1.69
pustule	1.69
quadriga	1.69
quat	1.69
quattrocento	1.69
queenly	1.69
raceways	1.69
radiogenic	1.69
rearmost	1.69
reattachment	1.69
recourses	1.69
refits	1.69
refloat	1.69
rehear	1.69
reified	1.69
reivers	1.69
reki	1.69
retracement	1.69
retuning	1.69
revolutionizes	1.69
ritualistically	1.69
riyal	1.69
rockabye	1.69
rodolph	1.69
rollings	1.69
rosaceae	1.69
rotis	1.69
rottenness	1.69
sackings	1.69
sarongs	1.69
saut	1.69
scaramouche	1.69
schoolchild	1.69
scilla	1.69
seatmate	1.69
seebeck	1.69
sesamoid	1.69
sevenths	1.69
shako	1.69
shamal	1.69
shimonoseki	1.69
shiso	1.69
sibylline	1.69
sightsee	1.69
sipes	1.69
siwan	1.69
skys	1.69
sleights	1.69
slimer	1.69
smartypants	1.69
snakey	1.69
snuffs	1.69
softwoods	1.69
solanaceae	1.69
soldo	1.69
sorrowfully	1.69
sorrowing	1.69
spacy	1.69
spartina	1.69
spasmodically	1.69
spindrift	1.69
spinout	1.69
spoonbill	1.69
spraining	1.69
stampers	1.69
steez	1.69
stepdaughters	1.69
stippled	1.69
streng	1.69
stroboscopic	1.69
strophe	1.69
stuber	1.69
stuccoed	1.69
submandibular	1.69
subtests	1.69
succinylcholine	1.69
sulfonylurea	1.69
sullying	1.69
superceded	1.69
syzygy	1.69
tammuz	1.69
tarns	1.69
tarted	1.69
tecoma	1.69
tecum	1.69
teevee	1.69
temporalities	1.69
termen	1.69
terraformed	1.69
tgn	1.69
theatergoers	1.69
thebe	1.69
thecla	1.69
thiokol	1.69
thring	1.69
thyroidectomy	1.69
tilia	1.69
tintype	1.69
tiros	1.69
tities	1.69
titillated	1.69
toking	1.69
tonalities	1.69
toughed	1.69
tranquilliser	1.69
transcriptionally	1.69
translocate	1.69
transoms	1.69
tripitaka	1.69
tropopause	1.69
tuneless	1.69
underachieved	1.69
undreamed	1.69
ungodliness	1.69
unimodal	1.69
uninfluenced	1.69
unreflective	1.69
unremembered	1.69
unsearchable	1.69
unsurpassable	1.69
untrusting	1.69
unwraps	1.69
upscaled	1.69
vegetatively	1.69
ventrolateral	1.69
vestries	1.69
vicariate	1.69
vitex	1.69
vivos	1.69
vocalic	1.69
voiceprint	1.69
wahpeton	1.69
waxen	1.69
whets	1.69
winkelman	1.69
wising	1.69
wordstar	1.69
yashiro	1.69
yeshivah	1.69
yoe	1.69
aardvarks	1.68
acetabular	1.68
achalasia	1.68
achondroplasia	1.68
aconitum	1.68
acrophobia	1.68
adduce	1.68
adhan	1.68
adnate	1.68
adrenocortical	1.68
adsorbents	1.68
affably	1.68
agapanthus	1.68
agonisingly	1.68
airlifting	1.68
akala	1.68
alef	1.68
alkylated	1.68
aluminate	1.68
alvah	1.68
americanize	1.68
amorite	1.68
anachronistically	1.68
angelito	1.68
anosmia	1.68
antidemocratic	1.68
antidiscrimination	1.68
apparatchiks	1.68
approachability	1.68
aquae	1.68
arbuscular	1.68
arcaded	1.68
armatures	1.68
arroyos	1.68
aspirator	1.68
assignations	1.68
attatched	1.68
attenders	1.68
auks	1.68
auspiciously	1.68
avance	1.68
avital	1.68
aweigh	1.68
awes	1.68
baff	1.68
balas	1.68
balcon	1.68
batmen	1.68
baulked	1.68
begay	1.68
bermudians	1.68
berried	1.68
besmirching	1.68
bewilders	1.68
beys	1.68
bindweed	1.68
blandishments	1.68
bootmaker	1.68
boutonniere	1.68
brassicas	1.68
breastworks	1.68
bucephalus	1.68
buddle	1.68
bunkum	1.68
burnable	1.68
calcifications	1.68
cants	1.68
caprock	1.68
carbene	1.68
carborundum	1.68
carboys	1.68
careerists	1.68
carlock	1.68
carnauba	1.68
cartwheeling	1.68
caryatids	1.68
cashbox	1.68
castrato	1.68
catalyses	1.68
catholicity	1.68
chador	1.68
checkoff	1.68
chiasm	1.68
chickahominy	1.68
clammed	1.68
clines	1.68
cloches	1.68
coagulating	1.68
coinages	1.68
collaborationist	1.68
colls	1.68
colorization	1.68
comfortingly	1.68
commencements	1.68
communed	1.68
concerti	1.68
congresspeople	1.68
conjuror	1.68
consignors	1.68
contrastingly	1.68
conversationalists	1.68
corrida	1.68
cosier	1.68
counterespionage	1.68
counterforce	1.68
covetable	1.68
creta	1.68
cryptogram	1.68
culotte	1.68
cynosure	1.68
dapsone	1.68
datto	1.68
debilitation	1.68
degreed	1.68
dehydrogenation	1.68
deltoids	1.68
depa	1.68
deregulatory	1.68
dermabrasion	1.68
desalinated	1.68
desis	1.68
deviousness	1.68
diastole	1.68
digitising	1.68
diophantine	1.68
disbar	1.68
discoid	1.68
discoverability	1.68
disestablished	1.68
diverticulum	1.68
dodder	1.68
dolmens	1.68
dorsiflexion	1.68
doubloon	1.68
doyenne	1.68
drawbridges	1.68
dugs	1.68
eaglet	1.68
egalitarians	1.68
elastica	1.68
elasticities	1.68
elvan	1.68
emissive	1.68
enameling	1.68
encrusting	1.68
encumber	1.68
endpapers	1.68
enfolded	1.68
ennoble	1.68
enoki	1.68
entailment	1.68
ethnobotany	1.68
eulogize	1.68
eumenes	1.68
eurus	1.68
exactions	1.68
exonerations	1.68
explicated	1.68
exponentiation	1.68
externa	1.68
faden	1.68
fantom	1.68
fatback	1.68
feal	1.68
ferreiro	1.68
fiducial	1.68
findon	1.68
finfish	1.68
flairs	1.68
frais	1.68
freespace	1.68
frigidity	1.68
fula	1.68
furl	1.68
futons	1.68
gabbing	1.68
gangers	1.68
gangways	1.68
gastroenterologists	1.68
gazetteers	1.68
gefilte	1.68
genetical	1.68
geomancy	1.68
germicidal	1.68
gloried	1.68
gluey	1.68
gneisses	1.68
goofiest	1.68
goshawks	1.68
gotra	1.68
grans	1.68
gyges	1.68
haine	1.68
handballs	1.68
hardhat	1.68
headboards	1.68
helipads	1.68
highveld	1.68
hiney	1.68
hippogriff	1.68
homophonic	1.68
homunculi	1.68
hostal	1.68
humanising	1.68
hurdlers	1.68
hyla	1.68
hyperalgesia	1.68
hypersexual	1.68
hypersurface	1.68
hypoxemia	1.68
iceni	1.68
illiquidity	1.68
incapacitates	1.68
incomers	1.68
incubates	1.68
indri	1.68
integrand	1.68
intermedius	1.68
interspersing	1.68
intraepithelial	1.68
iph	1.68
irking	1.68
ironworker	1.68
jabiru	1.68
jacker	1.68
jaman	1.68
jauntily	1.68
jawans	1.68
jins	1.68
jives	1.68
jook	1.68
jottings	1.68
juked	1.68
juncos	1.68
kalon	1.68
kellock	1.68
kelpies	1.68
kittiwake	1.68
klip	1.68
knoop	1.68
knowe	1.68
kofta	1.68
lahontan	1.68
lambdas	1.68
larix	1.68
latus	1.68
laxer	1.68
leam	1.68
leanness	1.68
legislates	1.68
levitates	1.68
lexicographical	1.68
lianas	1.68
liberalising	1.68
libration	1.68
lucking	1.68
lunate	1.68
lunes	1.68
lura	1.68
manipulable	1.68
marle	1.68
masu	1.68
matricide	1.68
medaka	1.68
medievalist	1.68
megalith	1.68
menge	1.68
mermen	1.68
mesquita	1.68
metazoan	1.68
microcapsules	1.68
mide	1.68
midgut	1.68
mikvah	1.68
minie	1.68
miny	1.68
miscalculate	1.68
misreads	1.68
molted	1.68
monos	1.68
montmorillonite	1.68
moong	1.68
moonman	1.68
mountebank	1.68
muhly	1.68
mulligans	1.68
mullioned	1.68
mustela	1.68
myoclonus	1.68
nabob	1.68
nacre	1.68
naissance	1.68
nalla	1.68
namer	1.68
nerval	1.68
nibbana	1.68
nibelung	1.68
nicols	1.68
noisome	1.68
notate	1.68
nunneries	1.68
obligating	1.68
orlean	1.68
orographic	1.68
outfox	1.68
overbooking	1.68
overenthusiastic	1.68
overselling	1.68
ovine	1.68
ozan	1.68
ozs	1.68
palatines	1.68
pams	1.68
pantagruel	1.68
paraboloid	1.68
paraprofessionals	1.68
parfaits	1.68
parky	1.68
pashas	1.68
paternally	1.68
peening	1.68
pelleted	1.68
penology	1.68
peple	1.68
perche	1.68
persnickety	1.68
peste	1.68
phaedo	1.68
phantasia	1.68
phenological	1.68
phenylketonuria	1.68
pictorially	1.68
pinene	1.68
pirri	1.68
pistole	1.68
plasm	1.68
poaceae	1.68
polders	1.68
politicising	1.68
polychaetes	1.68
polyol	1.68
polyposis	1.68
potch	1.68
pouched	1.68
practicability	1.68
precipices	1.68
predetermine	1.68
preoperatively	1.68
priggish	1.68
probabilistically	1.68
professionalisation	1.68
prohibitory	1.68
promethium	1.68
proneness	1.68
proscriptions	1.68
psig	1.68
punctum	1.68
pushchairs	1.68
queering	1.68
radome	1.68
reabsorb	1.68
rebated	1.68
rebirths	1.68
recertified	1.68
reciprocals	1.68
recrystallized	1.68
redrafting	1.68
redraws	1.68
refractors	1.68
regrading	1.68
relatability	1.68
reshuffles	1.68
retched	1.68
retrievals	1.68
rever	1.68
robur	1.68
romaji	1.68
romanos	1.68
roosa	1.68
ropers	1.68
roustabout	1.68
ruru	1.68
sabia	1.68
sabzi	1.68
saccades	1.68
saleslady	1.68
salsify	1.68
samian	1.68
sanatoriums	1.68
sanely	1.68
saponification	1.68
savaging	1.68
sawfish	1.68
scamps	1.68
schoolbook	1.68
sclerites	1.68
scorp	1.68
scoter	1.68
scrappage	1.68
sculptress	1.68
scutes	1.68
sensate	1.68
sensitisation	1.68
sheens	1.68
sheltie	1.68
shewing	1.68
shinned	1.68
shirty	1.68
sice	1.68
siddhanta	1.68
sitta	1.68
skulled	1.68
slewing	1.68
slithery	1.68
smellie	1.68
snafus	1.68
snapbacks	1.68
snooper	1.68
societas	1.68
sodality	1.68
solemnize	1.68
solitudes	1.68
sorceresses	1.68
sorceries	1.68
spandrel	1.68
spooled	1.68
staphylococci	1.68
starshine	1.68
steading	1.68
stepmothers	1.68
stevedoring	1.68
stifler	1.68
stogie	1.68
stouter	1.68
stows	1.68
straitjackets	1.68
strongpoint	1.68
stuntwoman	1.68
subjectivities	1.68
sulfonamide	1.68
superuser	1.68
superweapon	1.68
tabes	1.68
tackiness	1.68
tahar	1.68
talitha	1.68
tardigrades	1.68
tartlets	1.68
tartly	1.68
tenderhearted	1.68
tetrapod	1.68
theophany	1.68
thermographic	1.68
tomentose	1.68
torc	1.68
transfuse	1.68
treater	1.68
tribespeople	1.68
tussles	1.68
tweedledum	1.68
twiki	1.68
tyramine	1.68
uncharacterized	1.68
underactive	1.68
undergird	1.68
unfasten	1.68
unisexual	1.68
unmindful	1.68
unpractical	1.68
unprofessionalism	1.68
uveal	1.68
vacantly	1.68
vache	1.68
vasoconstrictor	1.68
vasundhara	1.68
vau	1.68
veau	1.68
venders	1.68
venise	1.68
ventriloquists	1.68
ventromedial	1.68
vester	1.68
vilde	1.68
vilifies	1.68
volcanically	1.68
wailer	1.68
wangle	1.68
weepers	1.68
whippersnappers	1.68
whooshed	1.68
windbreakers	1.68
windier	1.68
winker	1.68
wisconsinites	1.68
womanish	1.68
woodcutting	1.68
woolman	1.68
xenograft	1.68
zarzuela	1.68
zek	1.68
zoetrope	1.68
acus	1.67
adages	1.67
additivity	1.67
adenomatous	1.67
adjournments	1.67
advt	1.67
aftereffect	1.67
agena	1.67
aliveness	1.67
alkynes	1.67
allots	1.67
altarpieces	1.67
altruistically	1.67
ambulation	1.67
americanisms	1.67
amortizing	1.67
amra	1.67
anacreon	1.67
anaerobically	1.67
anatomies	1.67
andale	1.67
angiographic	1.67
anthracene	1.67
antiinflammatory	1.67
antipode	1.67
antipyretic	1.67
antispasmodic	1.67
anyon	1.67
appeases	1.67
appellee	1.67
approver	1.67
aqualung	1.67
architraves	1.67
assimilationist	1.67
asturian	1.67
auslander	1.67
austenite	1.67
autoroute	1.67
avidya	1.67
avow	1.67
axels	1.67
axisymmetric	1.67
bacchanalia	1.67
bahan	1.67
balers	1.67
bania	1.67
basson	1.67
bearpaw	1.67
belaying	1.67
benchwarmer	1.67
bespeaks	1.67
betted	1.67
bhakta	1.67
bicyclic	1.67
bidentate	1.67
bifurcating	1.67
biodegrade	1.67
biotransformation	1.67
bisection	1.67
boding	1.67
bolos	1.67
bootlicking	1.67
bornean	1.67
brewpubs	1.67
bulbar	1.67
bunder	1.67
cadaverous	1.67
calendrical	1.67
calgon	1.67
camarilla	1.67
cankers	1.67
capitulates	1.67
carlist	1.67
castling	1.67
catgut	1.67
catties	1.67
caudillo	1.67
chairmanships	1.67
changeovers	1.67
charwoman	1.67
cheesemaker	1.67
chewer	1.67
chieftainship	1.67
chinny	1.67
chippies	1.67
chlorosis	1.67
chrysippus	1.67
circumscription	1.67
clangers	1.67
clima	1.67
clubrooms	1.67
coalesces	1.67
colectomy	1.67
collaged	1.67
communards	1.67
compactors	1.67
complexioned	1.67
conceptualism	1.67
concilium	1.67
congener	1.67
conne	1.67
consecrates	1.67
controversialist	1.67
cordilleras	1.67
corella	1.67
cornhusker	1.67
corpuscular	1.67
countersign	1.67
crans	1.67
creditably	1.67
crocket	1.67
crusting	1.67
cuing	1.67
curcuma	1.67
cyperus	1.67
dagga	1.67
damselfly	1.67
datos	1.67
deadheading	1.67
deathblow	1.67
debuggers	1.67
decelerates	1.67
decors	1.67
defaulter	1.67
delocalized	1.67
denuclearize	1.67
depersonalized	1.67
dette	1.67
dhobi	1.67
dionysia	1.67
dissuades	1.67
divests	1.67
dogmatics	1.67
doming	1.67
donators	1.67
doored	1.67
doxie	1.67
dozes	1.67
dragoman	1.67
driveable	1.67
druthers	1.67
dunghill	1.67
durians	1.67
dynamiting	1.67
dynes	1.67
earthlike	1.67
eclat	1.67
electrotherapy	1.67
elephantiasis	1.67
elev	1.67
elliptically	1.67
emboss	1.67
emulations	1.67
endif	1.67
enuresis	1.67
episteme	1.67
epoxides	1.67
erasures	1.67
erato	1.67
escudo	1.67
euphonious	1.67
euphony	1.67
extraditing	1.67
extraterritoriality	1.67
extraverted	1.67
facta	1.67
fallouts	1.67
fazenda	1.67
felicitation	1.67
fezzan	1.67
firehouses	1.67
fivers	1.67
flourless	1.67
flugelhorn	1.67
fluorescents	1.67
fomento	1.67
forecloses	1.67
fornicators	1.67
foundress	1.67
frameshift	1.67
gaging	1.67
gambiae	1.67
gastronomical	1.67
gemological	1.67
gilo	1.67
glaciologist	1.67
goldfinches	1.67
grandiloquent	1.67
graphology	1.67
grindal	1.67
groover	1.67
grouted	1.67
gunwales	1.67
guti	1.67
hagiographic	1.67
hemlocks	1.67
hobnobs	1.67
hollyhocks	1.67
homelike	1.67
hotfoot	1.67
huffer	1.67
hushing	1.67
hypersomnia	1.67
hypochondriacs	1.67
hypostatic	1.67
hypotonic	1.67
ichthyosaur	1.67
imamate	1.67
imbecility	1.67
immi	1.67
immunoassays	1.67
imperii	1.67
impetuously	1.67
inadmissibility	1.67
incongruities	1.67
incriminates	1.67
incus	1.67
initialled	1.67
insurrectionist	1.67
interparliamentary	1.67
interrelate	1.67
intone	1.67
intraparty	1.67
intrusiveness	1.67
intussusception	1.67
irishness	1.67
iroquoian	1.67
jailbreaks	1.67
japes	1.67
jicama	1.67
jubilate	1.67
julietta	1.67
juxta	1.67
kelt	1.67
kibbe	1.67
knowledgeably	1.67
koel	1.67
kue	1.67
kumquats	1.67
lascar	1.67
latinate	1.67
laun	1.67
leaners	1.67
leck	1.67
leered	1.67
levitra	1.67
liberatory	1.67
lighty	1.67
limeade	1.67
linnets	1.67
listlessness	1.67
lodes	1.67
lonicera	1.67
looby	1.67
lowriders	1.67
lupinus	1.67
makefile	1.67
manak	1.67
matawan	1.67
meccan	1.67
medoc	1.67
metaphysician	1.67
metrological	1.67
microporous	1.67
mirs	1.67
misspells	1.67
molls	1.67
mouldering	1.67
mru	1.67
muggs	1.67
multisite	1.67
multisystem	1.67
multiversity	1.67
mumsy	1.67
musette	1.67
muzz	1.67
nailers	1.67
nasopharynx	1.67
nasus	1.67
negress	1.67
nevo	1.67
nicknaming	1.67
niveau	1.67
noisette	1.67
nominalism	1.67
nonces	1.67
nopal	1.67
normatively	1.67
notifier	1.67
novocain	1.67
occiput	1.67
oilmen	1.67
oligotrophic	1.67
onomatopoeic	1.67
opaline	1.67
optative	1.67
orality	1.67
osteoblast	1.67
ottinger	1.67
outlandishly	1.67
outpointed	1.67
overcompensation	1.67
overmind	1.67
overspeed	1.67
oxaloacetate	1.67
paal	1.67
pageboy	1.67
paideia	1.67
palindromes	1.67
panfish	1.67
pannel	1.67
patsies	1.67
pedagogically	1.67
pegmatite	1.67
penumbral	1.67
peregrinus	1.67
peroxisomal	1.67
petrify	1.67
petrographic	1.67
petrolatum	1.67
phalanxes	1.67
photoemission	1.67
phreatic	1.67
pigg	1.67
pinochle	1.67
platooning	1.67
pleomorphic	1.67
plosive	1.67
plutons	1.67
pmk	1.67
pneumoconiosis	1.67
pointblank	1.67
politicise	1.67
polyatomic	1.67
polymerize	1.67
polyploid	1.67
ponga	1.67
popple	1.67
poseurs	1.67
postorbital	1.67
postured	1.67
potentiated	1.67
poultices	1.67
prances	1.67
primos	1.67
prodromal	1.67
propagators	1.67
proslavery	1.67
proteoglycan	1.67
pterodactyls	1.67
pyrethroids	1.67
quirinal	1.67
raclette	1.67
rampantly	1.67
rasher	1.67
receptiveness	1.67
recompensed	1.67
reconvenes	1.67
rectally	1.67
referable	1.67
refracts	1.67
regurgitates	1.67
rehoboam	1.67
reimpose	1.67
reinstituted	1.67
remits	1.67
rescaling	1.67
retinues	1.67
retreads	1.67
reuel	1.67
revealingly	1.67
revegetation	1.67
rikka	1.67
ringtail	1.67
ritts	1.67
ritualist	1.67
rollerskating	1.67
romanticist	1.67
rubberised	1.67
rumex	1.67
samal	1.67
sambas	1.67
scampers	1.67
scapulae	1.67
sclerotinia	1.67
scuppers	1.67
selvage	1.67
seminiferous	1.67
sextuplets	1.67
shanghaied	1.67
shariat	1.67
sheepfold	1.67
shoaling	1.67
shortener	1.67
shrikes	1.67
shuffler	1.67
sickie	1.67
silicic	1.67
simas	1.67
simkin	1.67
siree	1.67
smarted	1.67
snakebites	1.67
snively	1.67
snowmobilers	1.67
sodalite	1.67
soleus	1.67
soother	1.67
souper	1.67
spectrophotometry	1.67
splenomegaly	1.67
spondylolisthesis	1.67
spoony	1.67
spotlessly	1.67
springwater	1.67
standi	1.67
steatosis	1.67
steerer	1.67
stigmatizes	1.67
stockinette	1.67
storekeepers	1.67
stubbly	1.67
stuffiness	1.67
stupefy	1.67
subdermal	1.67
submarket	1.67
sudd	1.67
sudsy	1.67
sumption	1.67
superheroine	1.67
superlatively	1.67
supermarine	1.67
supernaturals	1.67
supplants	1.67
surahs	1.67
swaggered	1.67
swang	1.67
sweetmeat	1.67
syndic	1.67
synergetic	1.67
synodal	1.67
synodical	1.67
tailgaters	1.67
taus	1.67
teju	1.67
tenderer	1.67
teresina	1.67
termes	1.67
textus	1.67
theogony	1.67
thomism	1.67
thousandfold	1.67
thrifts	1.67
tiberian	1.67
tody	1.67
toey	1.67
tooted	1.67
tostadas	1.67
trackwork	1.67
trama	1.67
transborder	1.67
transformable	1.67
triazole	1.67
trireme	1.67
triremes	1.67
turbomachinery	1.67
turlough	1.67
turp	1.67
turps	1.67
tussled	1.67
uncomprehending	1.67
unconfident	1.67
unforgettably	1.67
unforgiveness	1.67
unmercifully	1.67
unobjectionable	1.67
unpermitted	1.67
unreceptive	1.67
unrelieved	1.67
unselfconscious	1.67
unserved	1.67
unstick	1.67
urbanite	1.67
uremia	1.67
vasospasm	1.67
vastus	1.67
vegies	1.67
vica	1.67
voyaged	1.67
vulgarly	1.67
wakening	1.67
wallpapered	1.67
wanger	1.67
warth	1.67
waxwing	1.67
weaselly	1.67
wettability	1.67
whiling	1.67
whittles	1.67
windjammer	1.67
woks	1.67
wops	1.67
xenobiotic	1.67
yeom	1.67
yonks	1.67
abbrev	1.66
abeer	1.66
aboveboard	1.66
absaroka	1.66
absconds	1.66
absentminded	1.66
acinar	1.66
acnes	1.66
actas	1.66
aesthetician	1.66
agnatic	1.66
alata	1.66
albe	1.66
alpinist	1.66
ambles	1.66
ambrosian	1.66
amphibolite	1.66
analecta	1.66
anhydrite	1.66
antiferromagnetic	1.66
antilock	1.66
apostleship	1.66
aquarists	1.66
arcadians	1.66
arcady	1.66
archly	1.66
arene	1.66
ascham	1.66
aspirating	1.66
atrophies	1.66
bacteroides	1.66
ballasted	1.66
barbet	1.66
baronets	1.66
barong	1.66
beedi	1.66
begrudged	1.66
bellyaching	1.66
benefaction	1.66
benefactions	1.66
bequeaths	1.66
besought	1.66
bigeye	1.66
biostratigraphy	1.66
bizz	1.66
blears	1.66
bleeders	1.66
bluebottle	1.66
blunter	1.66
blurriness	1.66
boardings	1.66
boeotian	1.66
bogeyed	1.66
bolshevist	1.66
bomi	1.66
borzoi	1.66
broadcloth	1.66
bucca	1.66
bundler	1.66
bureaucratically	1.66
buyable	1.66
byelorussia	1.66
caciques	1.66
cains	1.66
calved	1.66
camouflages	1.66
canarian	1.66
canonic	1.66
canopic	1.66
cantabrian	1.66
caramba	1.66
carboxypeptidase	1.66
carcases	1.66
careworn	1.66
causer	1.66
cauterizing	1.66
celesta	1.66
cementum	1.66
cenotes	1.66
ceremonials	1.66
changa	1.66
chapelry	1.66
chatwood	1.66
chemins	1.66
chena	1.66
cheyennes	1.66
chibs	1.66
chiru	1.66
chocoholic	1.66
chromophores	1.66
cisalpine	1.66
claspers	1.66
cobalamin	1.66
cobleskill	1.66
colchicum	1.66
colibri	1.66
collectivists	1.66
colorable	1.66
colposcopy	1.66
comite	1.66
companionway	1.66
compendiums	1.66
compensators	1.66
compliances	1.66
conniption	1.66
considerately	1.66
constr	1.66
coppersmith	1.66
corban	1.66
coreopsis	1.66
corollaries	1.66
cosiness	1.66
covenantal	1.66
cowtown	1.66
creem	1.66
crotchet	1.66
cubas	1.66
culler	1.66
culms	1.66
culverhouse	1.66
curies	1.66
cutdown	1.66
cutey	1.66
cyclopes	1.66
cystoscopy	1.66
dairyman	1.66
damara	1.66
dayman	1.66
deadliness	1.66
deckhands	1.66
dedo	1.66
defectives	1.66
delicatessens	1.66
demobilize	1.66
demurs	1.66
destructors	1.66
destry	1.66
dewdrops	1.66
diethylamide	1.66
diminuendo	1.66
dischargeable	1.66
disembowelled	1.66
dismounts	1.66
dispassion	1.66
dobzhansky	1.66
dols	1.66
draggers	1.66
drees	1.66
droops	1.66
dunkers	1.66
durn	1.66
dysplastic	1.66
dysprosium	1.66
eclogues	1.66
egeria	1.66
embroiderers	1.66
eminences	1.66
empiricists	1.66
encyclicals	1.66
endemism	1.66
entomb	1.66
entrain	1.66
entreating	1.66
epigraphs	1.66
erysipelas	1.66
ethnolinguistic	1.66
eulogizing	1.66
everlastingly	1.66
eviscerates	1.66
exegete	1.66
